AC_NO,party_name,ST_CD,O.S.N.,NAME,EVM Votes,Postal Votes,VOTES,vote_percent,ST_NAME,AC_NAME,Migrant Votes,polled_votes,#,Vote %,Deposit Threshold,color_code,YEAR,PARTY,a_constituency,Category,District,p_constituency,Region
14,Telugu Desam,S01,3,VENKATA SUJAY KRISHNA RANGA RAO RAVU,75842,761,76603,43.91,Andhra Pradesh,Bobbili,0,174457,2,43.90938741351737,1,#AB9005,2019,TDP,Bobbili,GEN,Vizianagaram,Vizianagaram,Coastal Andhra
14,Yuvajana Sramika Rythu Congress Party,S01,4,SAMBANGI VENKATACHINA APPALA NAIDU,83885,1070,84955,48.7,Andhra Pradesh,Bobbili,0,174457,1,48.69681354144574,1,#08406F,2019,YSRCP,Bobbili,GEN,Vizianagaram,Vizianagaram,Coastal Andhra
14,Janasena Party,S01,5,APPALASWAMY.GIRADA,4173,60,4233,2.43,Andhra Pradesh,Bobbili,0,174457,3,2.426385871590134,0,#D22215,2019,JP,Bobbili,GEN,Vizianagaram,Vizianagaram,Coastal Andhra
14,Pyramid Party of India,S01,6,AYIKA. GNANESWARA RAO,362,0,362,0.21,Andhra Pradesh,Bobbili,0,174457,7,0.207500989,0,#004274,2019,PPI,Bobbili,GEN,Vizianagaram,Vizianagaram,Coastal Andhra
14,None of the Above,S01,7,NOTA,3025,6,3031,1.74,Andhra Pradesh,Bobbili,0,174457,5,1.7373908756885652,0,#DDD1CA,2019,NOTA,Bobbili,GEN,Vizianagaram,Vizianagaram,Coastal Andhra
15,Indian National Congress,S01,1,ADINARAYANA JAMMU,4560,2,4562,2.75,Andhra Pradesh,Cheepurupalli,0,165883,3,2.750131116509829,0,#3498DB,2019,INC,Cheepurupalli,GEN,Vizianagaram,Vizianagaram,Coastal Andhra
15,Telugu Desam,S01,2,NAGARJUNA KIMIDI,62556,208,62764,37.84,Andhra Pradesh,Cheepurupalli,0,165883,2,37.83630631228034,1,#AB9005,2019,TDP,Cheepurupalli,GEN,Vizianagaram,Vizianagaram,Coastal Andhra
15,Yuvajana Sramika Rythu Congress Party,S01,3,BOTCHA SATYANARAYANA,88593,669,89262,53.81,Andhra Pradesh,Cheepurupalli,0,165883,1,53.81021563391065,1,#08406F,2019,YSRCP,Cheepurupalli,GEN,Vizianagaram,Vizianagaram,Coastal Andhra
15,Bharatiya Janata Party,S01,4,SHANKAR LAL SHARMA DHANDU,1040,15,1055,0.64,Andhra Pradesh,Cheepurupalli,0,165883,6,0.6359904269876961,0,#00A951,2019,BJP,Cheepurupalli,GEN,Vizianagaram,Vizianagaram,Coastal Andhra
15,Pyramid Party of India,S01,5,AMARA SREEDEVI,171,1,172,0.1,Andhra Pradesh,Cheepurupalli,0,165883,9,0.1036875388074727,0,#004274,2019,PPI,Cheepurupalli,GEN,Vizianagaram,Vizianagaram,Coastal Andhra
15,Janasena Party,S01,6,MYLIPILLI SRINIVASA RAO,3632,27,3659,2.21,Andhra Pradesh,Cheepurupalli,0,165883,4,2.2057715377705973,0,#D22215,2019,JP,Cheepurupalli,GEN,Vizianagaram,Vizianagaram,Coastal Andhra
15,India Praja Bandhu Party,S01,7,LANDA RAJA BABU,630,1,631,0.38,Andhra Pradesh,Cheepurupalli,0,165883,7,0.3803885871367168,0,#004274,2019,IPBP,Cheepurupalli,GEN,Vizianagaram,Vizianagaram,Coastal Andhra
15,Jana Jagruti Party,S01,8,VENKATARAO DARIMIREDDI,425,0,425,0.26,Andhra Pradesh,Cheepurupalli,0,165883,8,0.2562046743789297,0,#004274,2019,Others,Cheepurupalli,GEN,Vizianagaram,Vizianagaram,Coastal Andhra
15,None of the Above,S01,9,NOTA,3349,4,3353,2.02,Andhra Pradesh,Cheepurupalli,0,165883,5,2.021304172217768,0,#DDD1CA,2019,NOTA,Cheepurupalli,GEN,Vizianagaram,Vizianagaram,Coastal Andhra
16,Yuvajana Sramika Rythu Congress Party,S01,1,APPALANARASAYYA BOTCHA,92402,868,93270,54.12,Andhra Pradesh,Gajapathinagaram,0,172331,1,54.122589667558366,1,#08406F,2019,YSRCP,Gajapathinagaram,GEN,Vizianagaram,Vizianagaram,Coastal Andhra
16,Telugu Desam,S01,2,APPALA NAIDU KONDAPALLI,65859,400,66259,38.45,Andhra Pradesh,Gajapathinagaram,0,172331,2,38.44868305760426,1,#AB9005,2019,TDP,Gajapathinagaram,GEN,Vizianagaram,Vizianagaram,Coastal Andhra
16,Bharatiya Janata Party,S01,3,JAGAN MOHAN RAO PEDDINTI,1229,42,1271,0.74,Andhra Pradesh,Gajapathinagaram,0,172331,5,0.7375341639055074,0,#00A951,2019,BJP,Gajapathinagaram,GEN,Vizianagaram,Vizianagaram,Coastal Andhra
16,Indian National Congress,S01,4,BOBBILI SRINU,1216,4,1220,0.71,Andhra Pradesh,Gajapathinagaram,0,172331,6,0.707939953,0,#3498DB,2019,INC,Gajapathinagaram,GEN,Vizianagaram,Vizianagaram,Coastal Andhra
16,Andhra Chaitanya Party,S01,5,KANTUBUKTHA SUNITHA,293,0,293,0.17,Andhra Pradesh,Gajapathinagaram,0,172331,9,0.1700216443936378,0,#004274,2019,Others,Gajapathinagaram,GEN,Vizianagaram,Vizianagaram,Coastal Andhra
16,Jana Jagruti Party,S01,6,GANIVADA PRASANNAKUMAR,210,2,212,0.12,Andhra Pradesh,Gajapathinagaram,0,172331,10,0.1230190737592191,0,#004274,2019,Others,Gajapathinagaram,GEN,Vizianagaram,Vizianagaram,Coastal Andhra
16,Janasena Party,S01,7,RAJEEV KUMAR TALACHUTLA,3869,52,3921,2.28,Andhra Pradesh,Gajapathinagaram,0,172331,4,2.275272585895747,0,#D22215,2019,JP,Gajapathinagaram,GEN,Vizianagaram,Vizianagaram,Coastal Andhra
16,Pyramid Party of India,S01,8,VALLURI GAYATHRI,307,1,308,0.18,Andhra Pradesh,Gajapathinagaram,0,172331,8,0.1787258241407524,0,#004274,2019,PPI,Gajapathinagaram,GEN,Vizianagaram,Vizianagaram,Coastal Andhra
16,Independent,S01,9,SREENIVASA RAO KOMMINENI,934,5,939,0.54,Andhra Pradesh,Gajapathinagaram,0,172331,7,0.5448816521693717,0,#CEB58C,2019,IND,Gajapathinagaram,GEN,Vizianagaram,Vizianagaram,Coastal Andhra
16,None of the Above,S01,10,NOTA,4632,6,4638,2.69,Andhra Pradesh,Gajapathinagaram,0,172331,3,2.691332377807824,0,#DDD1CA,2019,NOTA,Gajapathinagaram,GEN,Vizianagaram,Vizianagaram,Coastal Andhra
17,Yuvajana Sramika Rythu Congress Party,S01,1,APPALA NAIDU BADDUKONDA,93643,615,94258,53.11,Andhra Pradesh,Nellimarla,0,177463,1,53.11417027774804,1,#08406F,2019,YSRCP,Nellimarla,GEN,Vizianagaram,Vizianagaram,Coastal Andhra
17,Telugu Desam,S01,2,NARAYANASWAMY NAIDU PATHIVADA,65861,346,66207,37.31,Andhra Pradesh,Nellimarla,0,177463,2,37.30749508348219,1,#AB9005,2019,TDP,Nellimarla,GEN,Vizianagaram,Vizianagaram,Coastal Andhra
17,Bharatiya Janata Party,S01,3,PATHIVADA RAMANA,1089,63,1152,0.65,Andhra Pradesh,Nellimarla,0,177463,6,0.6491494001566523,0,#00A951,2019,BJP,Nellimarla,GEN,Vizianagaram,Vizianagaram,Coastal Andhra
17,Indian National Congress,S01,4,RAMESH KUMAR SARAGADA,1388,9,1397,0.79,Andhra Pradesh,Nellimarla,0,177463,5,0.7872063472385792,0,#3498DB,2019,INC,Nellimarla,GEN,Vizianagaram,Vizianagaram,Coastal Andhra
17,Andhra Chaitanya Party,S01,5,KANTUBUKTHA SUNITHA,221,2,223,0.13,Andhra Pradesh,Nellimarla,0,177463,10,0.125659997,0,#004274,2019,Others,Nellimarla,GEN,Vizianagaram,Vizianagaram,Coastal Andhra
17,Jana Jagruti Party,S01,6,CHELIBOINA DURGARAO,152,1,153,0.09,Andhra Pradesh,Nellimarla,0,177463,13,0.086215155,0,#004274,2019,Others,Nellimarla,GEN,Vizianagaram,Vizianagaram,Coastal Andhra
17,Janasena Party,S01,7,NAGA MADHAVI LOKAM,7575,58,7633,4.3,Andhra Pradesh,Nellimarla,0,177463,3,4.301178273781014,0,#D22215,2019,JP,Nellimarla,GEN,Vizianagaram,Vizianagaram,Coastal Andhra
17,Samaanya Praja Party,S01,8,PALLA VENU GOPALARAO,491,0,491,0.28,Andhra Pradesh,Nellimarla,0,177463,8,0.2766773919070454,0,#004274,2019,SPP,Nellimarla,GEN,Vizianagaram,Vizianagaram,Coastal Andhra
17,Pyramid Party of India,S01,9,SAKINETI LALITHA KUMARI,153,1,154,0.09,Andhra Pradesh,Nellimarla,0,177463,12,0.086778652,0,#004274,2019,PPI,Nellimarla,GEN,Vizianagaram,Vizianagaram,Coastal Andhra
17,Independent,S01,10,BAGGA APPARAO,155,0,155,0.09,Andhra Pradesh,Nellimarla,0,177463,11,0.08734215,0,#CEB58C,2019,IND,Nellimarla,GEN,Vizianagaram,Vizianagaram,Coastal Andhra
17,Independent,S01,11,MYTHILI PRATHYUSHA BOTLAGUDURI,361,2,363,0.2,Andhra Pradesh,Nellimarla,0,177463,9,0.2045496807785284,0,#CEB58C,2019,IND,Nellimarla,GEN,Vizianagaram,Vizianagaram,Coastal Andhra
17,Independent,S01,12,REDDI SURYANARAYANA,510,1,511,0.29,Andhra Pradesh,Nellimarla,0,177463,7,0.2879473467708762,0,#CEB58C,2019,IND,Nellimarla,GEN,Vizianagaram,Vizianagaram,Coastal Andhra
17,None of the Above,S01,13,NOTA,4764,2,4766,2.69,Andhra Pradesh,Nellimarla,0,177463,4,2.6856302440508726,0,#DDD1CA,2019,NOTA,Nellimarla,GEN,Vizianagaram,Vizianagaram,Coastal Andhra
18,Telugu Desam,S01,1,ADITI VIJAYALAKSHMI GAJAPATHI RAJU PUSAPATI,71936,496,72432,44.05,Andhra Pradesh,Vizianagaram,0,164420,2,44.05303491059482,1,#AB9005,2019,TDP,Vizianagaram,GEN,Vizianagaram,Vizianagaram,Coastal Andhra
18,Bharatiya Janata Party,S01,2,KUSUMANCHI SUBBA RAO,1743,29,1772,1.08,Andhra Pradesh,Vizianagaram,0,164420,5,1.0777277703442405,0,#00A951,2019,BJP,Vizianagaram,GEN,Vizianagaram,Vizianagaram,Coastal Andhra
18,Yuvajana Sramika Rythu Congress Party,S01,3,VEERA BHADRA SWAMY KOLAGATLA,77545,1304,78849,47.96,Andhra Pradesh,Vizianagaram,0,164420,1,47.95584478773872,1,#08406F,2019,YSRCP,Vizianagaram,GEN,Vizianagaram,Vizianagaram,Coastal Andhra
18,Indian National Congress,S01,4,SATISH KUMAR SUNKARI,1106,8,1114,0.68,Andhra Pradesh,Vizianagaram,0,164420,6,0.6775331468191217,0,#3498DB,2019,INC,Vizianagaram,GEN,Vizianagaram,Vizianagaram,Coastal Andhra
18,Jana Jagruti Party,S01,5,ADINARAYANA CHODI,116,0,116,0.07,Andhra Pradesh,Vizianagaram,0,164420,10,0.070551028,0,#004274,2019,Others,Vizianagaram,GEN,Vizianagaram,Vizianagaram,Coastal Andhra
18,Janasena Party,S01,6,PALAVALASA YASASVI,7109,81,7190,4.37,Andhra Pradesh,Vizianagaram,0,164420,3,4.372947330008515,0,#D22215,2019,JP,Vizianagaram,GEN,Vizianagaram,Vizianagaram,Coastal Andhra
18,India Praja Bandhu Party,S01,7,SWARNALATHA. REJETI,166,0,166,0.1,Andhra Pradesh,Vizianagaram,0,164420,9,0.100960954,0,#004274,2019,IPBP,Vizianagaram,GEN,Vizianagaram,Vizianagaram,Coastal Andhra
18,Independent,S01,8,APPALARAMU MANDAPAKA,354,0,354,0.22,Andhra Pradesh,Vizianagaram,0,164420,8,0.2153022746624498,0,#CEB58C,2019,IND,Vizianagaram,GEN,Vizianagaram,Vizianagaram,Coastal Andhra
18,Independent,S01,9,BHESETTY APPARAO BABJI,621,9,630,0.38,Andhra Pradesh,Vizianagaram,0,164420,7,0.3831650650772412,0,#CEB58C,2019,IND,Vizianagaram,GEN,Vizianagaram,Vizianagaram,Coastal Andhra
18,None of the Above,S01,10,NOTA,1787,10,1797,1.09,Andhra Pradesh,Vizianagaram,0,164420,4,1.092932733244131,0,#DDD1CA,2019,NOTA,Vizianagaram,GEN,Vizianagaram,Vizianagaram,Coastal Andhra
19,Yuvajana Sramika Rythu Congress Party,S01,1,Kadubandi Srinivasa Rao,90723,728,91451,49.73,Andhra Pradesh,Srungavarapukota,0,183901,1,49.72838646880658,1,#08406F,2019,YSRCP,Srungavarapukota,GEN,Vizianagaram,Visakhapatnam,Coastal Andhra
19,Communist Party of India,S01,2,Kameswara Rao Palipudi,3116,29,3145,1.71,Andhra Pradesh,Srungavarapukota,0,183901,4,1.71015927,0,#F27A67,2019,CPI,Srungavarapukota,GEN,Vizianagaram,Visakhapatnam,Coastal Andhra
19,Telugu Desam,S01,3,Kolla Lalitha Kumari,79477,609,80086,43.55,Andhra Pradesh,Srungavarapukota,0,183901,2,43.54843094926074,1,#AB9005,2019,TDP,Srungavarapukota,GEN,Vizianagaram,Visakhapatnam,Coastal Andhra
19,Bharatiya Janata Party,S01,4,C.P.Prasad,1643,53,1696,0.92,Andhra Pradesh,Srungavarapukota,0,183901,5,0.922235333,0,#00A951,2019,BJP,Srungavarapukota,GEN,Vizianagaram,Visakhapatnam,Coastal Andhra
19,Indian National Congress,S01,5,Bogi Ramana,1326,13,1339,0.73,Andhra Pradesh,Srungavarapukota,0,183901,6,0.728109146,0,#3498DB,2019,INC,Srungavarapukota,GEN,Vizianagaram,Visakhapatnam,Coastal Andhra
19,Pyramid Party of India,S01,6,Kalla Srinivasa Rao,309,1,310,0.17,Andhra Pradesh,Srungavarapukota,0,183901,10,0.1685689582982148,0,#004274,2019,PPI,Srungavarapukota,GEN,Vizianagaram,Visakhapatnam,Coastal Andhra
19,Jana Jagruti Party,S01,7,Gorle Suribabu,699,1,700,0.38,Andhra Pradesh,Srungavarapukota,0,183901,8,0.3806395832540334,0,#004274,2019,Others,Srungavarapukota,GEN,Vizianagaram,Visakhapatnam,Coastal Andhra
19,Independent,S01,8,Aithamsetti Srinivas,1216,1,1217,0.66,Andhra Pradesh,Srungavarapukota,0,183901,7,0.6617691040287981,0,#CEB58C,2019,IND,Srungavarapukota,GEN,Vizianagaram,Visakhapatnam,Coastal Andhra
19,Independent,S01,9,Bevara Venkata Lakshmi,321,0,321,0.17,Andhra Pradesh,Srungavarapukota,0,183901,9,0.1745504374636353,0,#CEB58C,2019,IND,Srungavarapukota,GEN,Vizianagaram,Visakhapatnam,Coastal Andhra
19,None of the Above,S01,10,NOTA,3631,5,3636,1.98,Andhra Pradesh,Srungavarapukota,0,183901,3,1.9771507495880936,0,#DDD1CA,2019,NOTA,Srungavarapukota,GEN,Vizianagaram,Visakhapatnam,Coastal Andhra
20,Bharatiya Janata Party,S01,1,APPARAO KORADA,2349,119,2468,1.07,Andhra Pradesh,Bhimli,0,229890,5,1.0735569185262517,0,#00A951,2019,BJP,Bhimili,GEN,Visakhapatnam,Visakhapatnam,Coastal Andhra
20,Indian National Congress,S01,2,RAMADASU TEDDU,1860,20,1880,0.82,Andhra Pradesh,Bhimli,0,229890,6,0.817782418,0,#3498DB,2019,INC,Bhimili,GEN,Visakhapatnam,Visakhapatnam,Coastal Andhra
20,Yuvajana Sramika Rythu Congress Party,S01,3,MUTTAMSETTI SRINIVASARAO (AVANTHI SRINIVAS),100540,1089,101629,44.21,Andhra Pradesh,Bhimli,0,229890,1,44.207664535212494,1,#08406F,2019,YSRCP,Bhimili,GEN,Visakhapatnam,Visakhapatnam,Coastal Andhra
20,Telugu Desam,S01,4,SABBAM HARI,91598,319,91917,39.98,Andhra Pradesh,Bhimli,0,229890,2,39.98303536473966,1,#AB9005,2019,TDP,Bhimili,GEN,Visakhapatnam,Visakhapatnam,Coastal Andhra
20,Pyramid Party of India,S01,5,K.ATCHIM NAIDU,745,0,745,0.32,Andhra Pradesh,Bhimli,0,229890,9,0.3240680325373004,0,#004274,2019,PPI,Bhimili,GEN,Visakhapatnam,Visakhapatnam,Coastal Andhra
20,Shivsena,S01,6,GANDIKOTA RAJESH,800,2,802,0.35,Andhra Pradesh,Bhimli,0,229890,7,0.3488624994562617,0,#FD6A1D,2019,SS,Bhimili,GEN,Visakhapatnam,Visakhapatnam,Coastal Andhra
20,Janasena Party,S01,7,NAGA SANDEEP PANCHAKARLA,24114,134,24248,10.55,Andhra Pradesh,Bhimli,0,229890,3,10.547653225455653,0,#D22215,2019,JP,Bhimili,GEN,Visakhapatnam,Visakhapatnam,Coastal Andhra
20,Jana Jagruti Party,S01,8,D.PRABHA GOUD,549,3,552,0.24,Andhra Pradesh,Bhimli,0,229890,11,0.240114838,0,#004274,2019,Others,Bhimili,GEN,Visakhapatnam,Visakhapatnam,Coastal Andhra
20,Independent,S01,9,KUNA. BABURAO,591,2,593,0.26,Andhra Pradesh,Bhimli,0,229890,10,0.2579494540867371,0,#CEB58C,2019,IND,Bhimili,GEN,Visakhapatnam,Visakhapatnam,Coastal Andhra
20,Independent,S01,10,BANKA VENKATA APPARAO,792,1,793,0.34,Andhra Pradesh,Bhimli,0,229890,8,0.344947584,0,#CEB58C,2019,IND,Bhimili,GEN,Visakhapatnam,Visakhapatnam,Coastal Andhra
20,None of the Above,S01,11,NOTA,4256,7,4263,1.85,Andhra Pradesh,Bhimli,0,229890,4,1.8543651311496805,0,#DDD1CA,2019,NOTA,Bhimili,GEN,Visakhapatnam,Visakhapatnam,Coastal Andhra
21,Yuvajana Sramika Rythu Congress Party,S01,1,AKKARAMANI VIJAYA NIRMALA,59956,643,60599,34.87,Andhra Pradesh,Visakhapatnam East,0,173804,2,34.86628616142321,1,#08406F,2019,YSRCP,Visakhapatnam East,GEN,Visakhapatnam,Visakhapatnam,Coastal Andhra
21,Telugu Desam,S01,2,RAMAKRISHNA BABU VELAGAPUDI,86752,321,87073,50.1,Andhra Pradesh,Visakhapatnam East,0,173804,1,50.09838668845366,1,#AB9005,2019,TDP,Visakhapatnam East,GEN,Visakhapatnam,Visakhapatnam,Coastal Andhra
21,Indian National Congress,S01,3,VAJJIPARTHI SRINIVASA RAO,1661,2,1663,0.96,Andhra Pradesh,Visakhapatnam East,0,173804,6,0.9568249292306276,0,#3498DB,2019,INC,Visakhapatnam East,GEN,Visakhapatnam,Visakhapatnam,Coastal Andhra
21,Bharatiya Janata Party,S01,4,SUHASINI KOMARAGIRI,2819,24,2843,1.64,Andhra Pradesh,Visakhapatnam East,0,173804,4,1.6357506156360038,0,#00A951,2019,BJP,Visakhapatnam East,GEN,Visakhapatnam,Visakhapatnam,Coastal Andhra
21,Mundadugu Praja Party,S01,5,KANTHARAO BUTHADA,213,0,213,0.12,Andhra Pradesh,Visakhapatnam East,0,173804,10,0.1225518400036823,0,#004274,2019,MPP,Visakhapatnam East,GEN,Visakhapatnam,Visakhapatnam,Coastal Andhra
21,Janasena Party,S01,6,TATARAO KONA,17806,67,17873,10.28,Andhra Pradesh,Visakhapatnam East,0,173804,3,10.283422706036683,0,#D22215,2019,JP,Visakhapatnam East,GEN,Visakhapatnam,Visakhapatnam,Coastal Andhra
21,Indian Labour Party (Ambedkar Phule),S01,7,BODDETI CHAYA LAKSHMI,209,0,209,0.12,Andhra Pradesh,Visakhapatnam East,0,173804,11,0.1202503969989183,0,#004274,2019,Others,Visakhapatnam East,GEN,Visakhapatnam,Visakhapatnam,Coastal Andhra
21,Samaanya Praja Party,S01,8,VENKATA SURYA LALITHA SRIDEVI RALLAPALLI,365,0,365,0.21,Andhra Pradesh,Visakhapatnam East,0,173804,7,0.2100066741847138,0,#004274,2019,SPP,Visakhapatnam East,GEN,Visakhapatnam,Visakhapatnam,Coastal Andhra
21,Andhra Chaitanya Party,S01,9,SIRRA ISSAKU,108,0,108,0.06,Andhra Pradesh,Visakhapatnam East,0,173804,16,0.062138961,0,#004274,2019,Others,Visakhapatnam East,GEN,Visakhapatnam,Visakhapatnam,Coastal Andhra
21,Independent,S01,10,KONA CHINNARAO,178,0,178,0.1,Andhra Pradesh,Visakhapatnam East,0,173804,13,0.1024142137119974,0,#CEB58C,2019,IND,Visakhapatnam East,GEN,Visakhapatnam,Visakhapatnam,Coastal Andhra
21,Independent,S01,11,GAMPALA SESHARATNAM,117,0,117,0.07,Andhra Pradesh,Visakhapatnam East,0,173804,15,0.067317208,0,#CEB58C,2019,IND,Visakhapatnam East,GEN,Visakhapatnam,Visakhapatnam,Coastal Andhra
21,Independent,S01,12,A CHANDULAL JASTI,146,0,146,0.08,Andhra Pradesh,Visakhapatnam East,0,173804,14,0.08400267,0,#CEB58C,2019,IND,Visakhapatnam East,GEN,Visakhapatnam,Visakhapatnam,Coastal Andhra
21,Independent,S01,13,MATHE SURESH,238,1,239,0.14,Andhra Pradesh,Visakhapatnam East,0,173804,9,0.1375112195346482,0,#CEB58C,2019,IND,Visakhapatnam East,GEN,Visakhapatnam,Visakhapatnam,Coastal Andhra
21,Independent,S01,14,MAANAV,191,0,191,0.11,Andhra Pradesh,Visakhapatnam East,0,173804,12,0.1098939034774803,0,#CEB58C,2019,IND,Visakhapatnam East,GEN,Visakhapatnam,Visakhapatnam,Coastal Andhra
21,Independent,S01,15,SHIVA RAMAKRISHNA ANAGANI,246,0,246,0.14,Andhra Pradesh,Visakhapatnam East,0,173804,8,0.1415387447929852,0,#CEB58C,2019,IND,Visakhapatnam East,GEN,Visakhapatnam,Visakhapatnam,Coastal Andhra
21,None of the Above,S01,16,NOTA,1736,5,1741,1,Andhra Pradesh,Visakhapatnam East,0,173804,5,1.0017030678235257,0,#DDD1CA,2019,NOTA,Visakhapatnam East,GEN,Visakhapatnam,Visakhapatnam,Coastal Andhra
22,Bharatiya Janata Party,S01,1,KOPPALA RAM KUMAR,2389,8,2397,1.91,Andhra Pradesh,Visakhapatnam South,0,125701,4,1.9069060707552048,0,#00A951,2019,BJP,Visakhapatnam South,GEN,Visakhapatnam,Visakhapatnam,Coastal Andhra
22,Telugu Desam,S01,2,GANESH KUMAR VASUPALLI,52026,146,52172,41.5,Andhra Pradesh,Visakhapatnam South,0,125701,1,41.50484085249919,1,#AB9005,2019,TDP,Visakhapatnam South,GEN,Visakhapatnam,Visakhapatnam,Coastal Andhra
22,Yuvajana Sramika Rythu Congress Party,S01,3,DRONAMRAJU SRINIVASA RAO,48133,310,48443,38.54,Andhra Pradesh,Visakhapatnam South,0,125701,2,38.53827734,1,#08406F,2019,YSRCP,Visakhapatnam South,GEN,Visakhapatnam,Visakhapatnam,Coastal Andhra
22,Indian National Congress,S01,4,HYDER ALI SINKA,1873,3,1876,1.49,Andhra Pradesh,Visakhapatnam South,0,125701,5,1.492430450036197,0,#3498DB,2019,INC,Visakhapatnam South,GEN,Visakhapatnam,Visakhapatnam,Coastal Andhra
22,Jana Jagruti Party,S01,5,KOTHAPALLI GEETHA,199,1,200,0.16,Andhra Pradesh,Visakhapatnam South,0,125701,9,0.159107724,0,#004274,2019,Others,Visakhapatnam South,GEN,Visakhapatnam,Visakhapatnam,Coastal Andhra
22,Janasena Party,S01,6,GIRIDHAR GAMPALA,18087,32,18119,14.41,Andhra Pradesh,Visakhapatnam South,0,125701,3,14.414364245312289,0,#D22215,2019,JP,Visakhapatnam South,GEN,Visakhapatnam,Visakhapatnam,Coastal Andhra
22,Samaanya Praja Party,S01,7,DAGGULURI VENKATA RAMANA,383,0,383,0.3,Andhra Pradesh,Visakhapatnam South,0,125701,7,0.3046912912387332,0,#004274,2019,SPP,Visakhapatnam South,GEN,Visakhapatnam,Visakhapatnam,Coastal Andhra
22,Pyramid Party of India,S01,8,BODDETI JAYA VENUGOPAL,93,1,94,0.07,Andhra Pradesh,Visakhapatnam South,0,125701,14,0.07478063,0,#004274,2019,PPI,Visakhapatnam South,GEN,Visakhapatnam,Visakhapatnam,Coastal Andhra
22,Independent,S01,9,Kasarapu Satyanarayana,72,0,72,0.06,Andhra Pradesh,Visakhapatnam South,0,125701,15,0.057278781,0,#CEB58C,2019,IND,Visakhapatnam South,GEN,Visakhapatnam,Visakhapatnam,Coastal Andhra
22,Independent,S01,10,DURGA PRASAD.GUNTU,213,0,213,0.17,Andhra Pradesh,Visakhapatnam South,0,125701,8,0.1694497259369456,0,#CEB58C,2019,IND,Visakhapatnam South,GEN,Visakhapatnam,Visakhapatnam,Coastal Andhra
22,Independent,S01,11,GOURI SANKAR DAS JOSYULA,119,0,119,0.09,Andhra Pradesh,Visakhapatnam South,0,125701,12,0.094669096,0,#CEB58C,2019,IND,Visakhapatnam South,GEN,Visakhapatnam,Visakhapatnam,Coastal Andhra
22,Independent,S01,12,VENKATA SIVA PRASAD THOLANA,94,0,94,0.07,Andhra Pradesh,Visakhapatnam South,0,125701,14,0.07478063,0,#CEB58C,2019,IND,Visakhapatnam South,GEN,Visakhapatnam,Visakhapatnam,Coastal Andhra
22,Independent,S01,13,J.BIPIN KUMAR JAIN,132,0,132,0.11,Andhra Pradesh,Visakhapatnam South,0,125701,11,0.1050110977637409,0,#CEB58C,2019,IND,Visakhapatnam South,GEN,Visakhapatnam,Visakhapatnam,Coastal Andhra
22,Independent,S01,14,VENKATESWARA RAO DURGASI,178,1,179,0.14,Andhra Pradesh,Visakhapatnam South,0,125701,10,0.142401413,0,#CEB58C,2019,IND,Visakhapatnam South,GEN,Visakhapatnam,Visakhapatnam,Coastal Andhra
22,None of the Above,S01,15,NOTA,1207,1,1208,0.96,Andhra Pradesh,Visakhapatnam South,0,125701,6,0.961010652,0,#DDD1CA,2019,NOTA,Visakhapatnam South,GEN,Visakhapatnam,Visakhapatnam,Coastal Andhra
23,Yuvajana Sramika Rythu Congress Party,S01,1,KAMMILA KANNAPARAJU (K.K. RAJU),64963,445,65408,36.99,Andhra Pradesh,Visakhapatnam North,0,176841,2,36.98689783477813,1,#08406F,2019,YSRCP,Visakhapatnam North,GEN,Visakhapatnam,Visakhapatnam,Coastal Andhra
23,Telugu Desam,S01,2,GANTA SRINIVASA RAO,67160,192,67352,38.09,Andhra Pradesh,Visakhapatnam North,0,176841,1,38.08619042,1,#AB9005,2019,TDP,Visakhapatnam North,GEN,Visakhapatnam,Visakhapatnam,Coastal Andhra
23,Indian National Congress,S01,3,GOMPA GOVINDA RAJU,2051,3,2054,1.16,Andhra Pradesh,Visakhapatnam North,0,176841,5,1.1614953545840614,0,#3498DB,2019,INC,Visakhapatnam North,GEN,Visakhapatnam,Visakhapatnam,Coastal Andhra
23,Bharatiya Janata Party,S01,4,VISHNU KUMAR RAJU PENMETSA,18720,70,18790,10.63,Andhra Pradesh,Visakhapatnam North,0,176841,4,10.625364027572791,0,#00A951,2019,BJP,Visakhapatnam North,GEN,Visakhapatnam,Visakhapatnam,Coastal Andhra
23,Samaanya Praja Party,S01,5,ADI BABU KARRI,644,0,644,0.36,Andhra Pradesh,Visakhapatnam North,0,176841,7,0.3641689427225587,0,#004274,2019,SPP,Visakhapatnam North,GEN,Visakhapatnam,Visakhapatnam,Coastal Andhra
23,Yekikrutha Sankshema Rashtriya Praja Party,S01,6,GRANDHA SATHEESH KUMAR,112,1,113,0.06,Andhra Pradesh,Visakhapatnam North,0,176841,16,0.063899209,0,#004274,2019,Others,Visakhapatnam North,GEN,Visakhapatnam,Visakhapatnam,Coastal Andhra
23,Mundadugu Praja Party,S01,7,NAKKA NAMMI GRACE,226,0,226,0.13,Andhra Pradesh,Visakhapatnam North,0,176841,10,0.1277984177877302,0,#004274,2019,MPP,Visakhapatnam North,GEN,Visakhapatnam,Visakhapatnam,Coastal Andhra
23,Janasena Party,S01,8,PASUPULETI USHA KIRAN,19085,54,19139,10.82,Andhra Pradesh,Visakhapatnam North,0,176841,3,10.82271645150163,0,#D22215,2019,JP,Visakhapatnam North,GEN,Visakhapatnam,Visakhapatnam,Coastal Andhra
